Column1,date,temperature_2m_max,temperature_2m_min,sunshine_duration,precipitation_sum,et0_fao_evapotranspiration
355,8/17/1951 3:00,19.302917,10.002917,42484.55,0.48333335,8.611831
356,8/18/1951 3:00,20.63625,12.019584,39228.28,0.6833332,8.915517
357,8/19/1951 3:00,24.386251,11.66125,42994.633,0.36666667,16.395636
358,8/20/1951 3:00,22.46125,14.752915,33855.78,2.4333334,12.55824
359,8/21/1951 3:00,19.927917,13.902916,17420.945,4.116667,12.654382
360,8/22/1951 3:00,19.844582,13.361251,22986.406,1.25,9.2417145
361,8/23/1951 3:00,20.48625,13.01125,26573.844,0.35000002,10.365231
362,8/24/1951 3:00,22.369583,11.769584,42540.46,0.033333335,10.430626
363,8/25/1951 3:00,22.311249,12.686249,44570.13,0.116666675,10.349932
364,8/26/1951 3:00,22.761251,13.577915,41981.297,1.4833332,11.841499
365,8/27/1951 3:00,20.744583,14.0112505,41687.77,1.6,18.91226
366,8/28/1951 3:00,22.96125,14.419583,32399.688,0.68333334,20.046194
367,8/29/1951 3:00,27.41958,14.827916,44603.066,0.56666666,12.602012
368,8/30/1951 3:00,28.969582,14.952916,43887.51,0.23333333,17.327349
369,8/31/1951 3:00,21.336248,14.169583,26097.44,8.349999,15.231151
370,3/1/1952 2:00,4.4779167,-0.68875,16108.136,0.48333335,17.40452
371,3/2/1952 2:00,7.369583,-1.6970834,17760.61,1.1666666,14.051509
372,3/3/1952 2:00,12.28625,1.5529165,23400.299,0.05,14.373416
373,3/4/1952 2:00,12.086249,0.9529166,31870.275,0.41666666,14.715985
374,3/5/1952 2:00,8.652917,0.87791663,21224.357,4.133333,19.162416
375,3/6/1952 2:00,5.627917,-0.73875,26182.281,1.0500001,15.627528
376,3/7/1952 2:00,3.419583,-3.7304165,34342.74,0,17.349485
377,3/8/1952 2:00,2.7529166,-4.5970836,33918.53,0,21.189283
378,3/9/1952 2:00,8.144584,-3.8720834,36208.938,0.2,15.436786
379,3/10/1952 2:00,7.3529167,1.2195834,10211.653,5.35,14.716602
380,3/11/1952 2:00,6.18625,2.0445836,6079.0566,1.5500002,12.119907
381,3/12/1952 2:00,6.869583,0.59458333,18351.795,0.61666673,11.4158745
382,3/13/1952 2:00,5.244583,-0.91375,18028.494,0.33333334,17.844942
383,3/14/1952 2:00,3.6779165,-3.8220835,38268.39,0.13333334,15.721059
384,3/15/1952 2:00,5.7195835,-4.597083,38669.26,0,14.447526
385,3/16/1952 2:00,8.63625,-2.76375,30030.908,0.016666668,11.074048
386,3/17/1952 2:00,11.102916,0.39458337,36243.996,0.18333335,8.119556
387,3/18/1952 2:00,11.927917,-0.38874996,38761.844,0.38333336,10.263172
388,3/19/1952 2:00,9.969583,-0.122083336,35982.84,0.06666667,11.223975
389,3/20/1952 2:00,7.81125,0.9862501,12322.301,7.9500003,22.528654
390,3/21/1952 2:00,7.21125,0.4695833,31824.229,1.5500001,22.60687
391,3/22/1952 2:00,8.294583,0.47791672,1493.9805,9.3,26.337454
392,3/23/1952 2:00,8.336249,1.4362501,30129.031,2.0166667,24.857346
393,3/24/1952 2:00,9.96125,1.58625,16533.283,5.0833335,16.605932
394,3/25/1952 2:00,8.577917,3.0529168,7468.896,9.233333,18.61677
395,3/26/1952 2:00,4.56125,-1.6054167,29242.615,5.0333333,22.523039
396,3/27/1952 2:00,3.53625,-2.6720836,31549.627,0.35000002,11.809651
397,3/28/1952 2:00,4.5029163,-3.2220833,28372.158,2.2333333,20.85998
398,3/29/1952 2:00,5.252917,-1.01375,6396.7896,10.55,24.16878
399,3/30/1952 2:00,7.4779162,-0.047083337,12425.656,4.4999995,16.232887
400,3/31/1952 3:00,8.794583,1.0195833,14263.517,4.8333335,14.702662
401,4/1/1952 3:00,4.46125,-3.5887496,15903.227,7.0833335,17.8457
402,4/2/1952 3:00,4.43625,-7.1720834,35652.47,1.2666668,13.522065
403,4/3/1952 3:00,5.68625,-6.3470836,40262.82,0.25,14.082276
404,4/4/1952 3:00,7.5779166,-1.8720833,26186.799,0.116666675,13.143833
405,4/5/1952 3:00,9.627915,-1.83875,32420.951,0.033333335,12.892459
406,4/6/1952 3:00,10.669583,1.3279167,31718.416,0.81666666,17.246925
407,4/7/1952 3:00,13.494583,5.902916,13305.43,1.8333334,23.161987
408,4/8/1952 3:00,15.602917,5.26125,28462.838,0.9333334,11.906163
409,4/9/1952 3:00,18.227917,5.919584,36518.406,0.05,11.7987175
410,4/10/1952 3:00,19.094584,7.6362495,38391.465,0,14.886447
411,4/11/1952 3:00,20.944582,7.927917,43696.996,0,12.402409
412,4/12/1952 3:00,21.794584,7.43625,42700.527,0.1,8.637152
413,4/13/1952 3:00,20.16125,8.719583,40575.887,0.1,11.6962595
414,4/14/1952 3:00,20.469584,8.769584,40086.664,0.33333334,9.782386
415,4/15/1952 3:00,20.877916,8.527917,42017.31,1.5166665,9.981774
416,4/16/1952 3:00,20.18625,9.327916,42591.125,1.6166668,13.896693
417,4/17/1952 3:00,18.177917,8.219583,43780.156,0.4333333,16.215466
418,4/18/1952 3:00,19.46125,6.294584,46159.137,0,9.215198
419,4/19/1952 3:00,19.827917,7.2862496,45625.176,0.43333337,11.14048
420,4/20/1952 3:00,19.66125,8.11125,39356.37,3.466667,14.57825
421,4/21/1952 3:00,18.044584,8.3445835,36159.84,0.8333333,15.731297
422,4/22/1952 3:00,16.96125,8.627917,29749.39,2.0833333,21.407082
423,4/23/1952 3:00,14.711249,7.744583,23851.783,2.8666668,11.201722
424,4/24/1952 3:00,13.16125,7.8279166,19586.686,3.6333332,10.953109
425,4/25/1952 3:00,13.1362505,6.894583,15744.733,1.0499998,12.96919
426,4/26/1952 3:00,12.169583,6.6529174,25570.244,1.5000001,13.005502
427,4/27/1952 3:00,12.377917,4.9695835,37340.535,1.3499998,10.408423
428,4/28/1952 3:00,13.044582,3.8029165,34675.566,1.7499999,9.81962
429,4/29/1952 3:00,15.63625,3.5862503,44385.734,0.16666667,10.927449
430,4/30/1952 3:00,20.744583,4.5279174,48148.035,0,9.640526
431,5/1/1952 3:00,21.83625,7.4112506,48234.453,0.23333335,14.044421
432,5/2/1952 3:00,19.38625,8.7195835,45656.31,1.4333334,14.582302
433,5/3/1952 3:00,18.077917,8.469583,37601.875,3.5999997,16.612034
434,5/4/1952 3:00,20.652918,9.68625,25166.998,3.1333332,16.39926
435,5/5/1952 3:00,18.969584,11.244583,44072.438,1.8000001,18.654093
436,5/6/1952 3:00,20.094584,8.944583,46061.652,0.56666666,14.704835
437,5/7/1952 3:00,18.41125,10.177917,35122.76,6.816666,17.807974
438,5/8/1952 3:00,19.627916,9.18625,35992.74,1.0333333,14.192444
439,5/9/1952 3:00,19.544584,11.269584,33383.1,5.566667,16.79072
440,5/10/1952 3:00,18.819582,9.927917,36545.81,2.1999996,11.376994
441,5/11/1952 3:00,20.069582,9.452916,42605.035,3.6666663,11.994994
442,5/12/1952 3:00,15.227917,8.81125,17656.455,7.933333,17.527275
443,5/13/1952 3:00,15.344583,6.96125,45751.52,2.5333335,17.798122
444,5/14/1952 3:00,16.152918,7.0945835,32668.979,0.48333335,15.638421
445,5/15/1952 3:00,18.002916,9.502916,23752.86,0.81666666,15.921783
446,5/16/1952 3:00,17.619581,9.994583,34183.305,1.2166667,16.857325
447,5/17/1952 3:00,15.244583,6.677917,44181.58,0.26666668,11.683343
448,5/18/1952 3:00,17.18625,5.619583,46324.625,0,10.324588
449,5/19/1952 3:00,15.969584,7.2195835,49627.2,1.5166665,16.75535
450,5/20/1952 3:00,12.569584,4.7862496,47011.562,0.16666667,21.230757
451,5/21/1952 3:00,13.76125,4.06125,47095.67,0.28333336,15.958298
452,5/22/1952 3:00,15.53625,4.0279164,49352.69,0.5,12.101857
453,5/23/1952 3:00,17.16125,6.0612493,49556.066,0.51666665,15.117836
454,5/24/1952 3:00,15.369583,7.5279174,27703.38,0.14999999,24.019592
455,5/25/1952 3:00,12.986249,8.411249,9799.157,1.3333334,16.96037
456,5/26/1952 3:00,14.719584,8.8862505,22291.576,2.7666667,22.851517
457,5/27/1952 3:00,14.969583,8.677917,24239.729,1.8833333,16.391066
458,5/28/1952 3:00,15.4279175,9.344583,9811.729,4.0333333,19.753218
459,5/29/1952 3:00,16.23625,8.23625,47770.582,1.7000002,25.37509
460,5/30/1952 3:00,17.144585,7.2612495,42044.504,0.5166667,19.175905
461,5/31/1952 3:00,23.644585,8.336249,43046.957,0.95,14.819154
462,6/1/1952 3:00,22.736252,13.944583,38826.44,2.466667,16.50261
463,6/2/1952 3:00,21.352919,13.702916,48759.098,0.8666666,21.556166
464,6/3/1952 3:00,18.152916,11.277916,49167.49,2.2499998,17.20107
465,6/4/1952 3:00,18.152918,8.594583,52969.918,0.033333335,12.217963
466,6/5/1952 3:00,22.269585,8.31125,52757.453,0,13.14042
467,6/6/1952 3:00,24.636251,11.927917,33966.78,3.4333334,15.645294
468,6/7/1952 3:00,18.327917,11.66125,30103.729,7.833334,18.64113
469,6/8/1952 3:00,16.136251,8.952916,44995.887,1.8000001,14.0270195
470,6/9/1952 3:00,16.219584,8.319584,33421.527,1.1333333,13.048607
471,6/10/1952 3:00,18.219584,9.336249,39813.074,0.48333335,14.207535
472,6/11/1952 3:00,18.977917,11.436249,31687.139,2.4166665,22.329542
473,6/12/1952 3:00,19.369585,11.21125,44254.64,0.15,10.399362
474,6/13/1952 3:00,24.46125,9.902917,47669.668,0.8500001,11.57764
475,6/14/1952 3:00,20.96125,14.402917,41581.098,7.4166675,18.639929
476,6/15/1952 3:00,19.344582,11.852916,26663.85,2.966667,14.104531
477,6/16/1952 3:00,17.977919,10.56125,41160.695,5.6333337,14.276647
478,6/17/1952 3:00,23.71125,9.444583,48144.754,0.23333335,12.36131
479,6/18/1952 3:00,23.719584,15.527917,27341.586,8.599999,17.063715
480,6/19/1952 3:00,19.21125,12.377915,48213.027,1.0833334,20.035515
481,6/20/1952 3:00,18.377918,10.494582,44702.656,0.38333333,16.418318
482,6/21/1952 3:00,17.711252,10.844583,42959.64,0.7166667,23.746475
483,6/22/1952 3:00,19.161251,10.394584,29189.11,1.8499999,20.923517
484,6/23/1952 3:00,18.38625,12.119582,42001.39,2.8333333,20.265795
485,6/24/1952 3:00,16.544584,11.069584,36192.848,0.80000013,21.08536
486,6/25/1952 3:00,19.552917,10.052917,28169.648,3.3166668,19.04086
487,6/26/1952 3:00,19.277916,12.002915,37587.355,1.3000001,17.15899
488,6/27/1952 3:00,21.03625,9.28625,49742.98,0,11.008746
489,6/28/1952 3:00,23.802917,10.669583,51791.645,0,8.46384
490,6/29/1952 3:00,26.93625,12.46125,53578.332,0,9.237388
491,6/30/1952 3:00,27.544584,14.644584,51734.035,0,11.033553
492,7/1/1952 3:00,29.077917,15.452916,52840.656,0,9.653398
493,7/2/1952 3:00,33.369583,17.377916,53055.516,0.016666668,14.806272
494,7/3/1952 3:00,29.877916,18.73625,40667.59,3.05,16.076378
495,7/4/1952 3:00,30.136248,18.68625,51581.125,0.1,18.275219
496,7/5/1952 3:00,30.019585,17.677916,53558.676,0.05,18.433258
497,7/6/1952 3:00,29.527916,19.177917,53031.875,0,18.181444
498,7/7/1952 3:00,28.552917,18.41125,53329.625,0.1,15.132094
499,7/8/1952 3:00,29.052917,17.194584,51033.613,0.95000005,14.454253
500,7/9/1952 3:00,23.977919,17.219585,34496.496,6.8000007,14.220425
501,7/10/1952 3:00,23.969584,16.23625,45732.08,0.25,10.818562
502,7/11/1952 3:00,26.394585,15.961249,51538.7,0.05,10.5570345
503,7/12/1952 3:00,24.486252,15.919583,44821.24,1.9499998,21.004988
504,7/13/1952 3:00,23.527916,14.56125,49133.812,0,19.322104
505,7/14/1952 3:00,23.077917,14.46125,36400.04,0.06666667,18.89759
506,7/15/1952 3:00,21.93625,13.836249,47949.074,1.0500001,16.3758
507,7/16/1952 3:00,19.594584,12.169582,37552.816,0.18333335,12.327144
508,7/17/1952 3:00,21.31125,12.08625,39780.793,0.116666675,15.805512
509,7/18/1952 3:00,19.244583,12.16125,23373.049,2.3,21.881865
510,7/19/1952 3:00,19.969584,13.03625,16432.623,0.44999996,20.842772
511,7/20/1952 3:00,22.96125,13.852916,36551.734,0.6833334,14.725455
512,7/21/1952 3:00,23.394583,12.894584,46909.035,0,13.394875
513,7/22/1952 3:00,25.861252,12.469583,45884.668,0.116666675,14.910538
514,7/23/1952 3:00,21.81125,14.302917,27555.11,0.016666668,18.461456
515,7/24/1952 3:00,19.394583,12.727917,32889.84,0.06666667,12.408425
516,7/25/1952 3:00,21.452917,11.06125,39148.2,0.55,14.840495
517,7/26/1952 3:00,20.93625,13.152916,21147.463,0.23333335,13.340202
518,7/27/1952 3:00,24.194582,12.06125,45750.434,0.5833333,13.232566
519,7/28/1952 3:00,19.144583,12.919583,29749.094,4.4500003,14.557358
520,7/29/1952 3:00,18.477919,11.78625,29617.562,3.1333334,19.41373
521,7/30/1952 3:00,20.677917,12.152916,37222.33,0.3666667,15.285262
522,7/31/1952 3:00,23.58625,12.56125,47049.426,0.06666667,9.932099
523,8/1/1952 3:00,26.08625,13.244583,48855.355,0.28333333,9.69176
524,8/2/1952 3:00,27.61125,14.927917,47668.457,0.05,10.403279
525,8/3/1952 3:00,24.869583,16.33625,46483.484,0.1,15.783298
526,8/4/1952 3:00,24.877916,14.377915,48824.69,0.13333334,11.587612
527,8/5/1952 3:00,28.227915,13.552917,47957.652,0,12.810206
528,8/6/1952 3:00,28.652918,15.78625,40623.07,1.9833332,11.642284
529,8/7/1952 3:00,23.602915,17.652916,29378.537,3.8166666,14.248374
530,8/8/1952 3:00,23.71125,16.169584,40027.473,0.6499999,19.117937
531,8/9/1952 3:00,26.986252,13.927917,38569.12,1.9000001,20.262274
532,8/10/1952 3:00,22.194586,15.81125,45715.2,0.75000006,23.461985
533,8/11/1952 3:00,24.944586,15.344584,39353.61,0.21666668,19.411634
534,8/12/1952 3:00,30.494583,16.044584,47341.17,0,14.238228
535,8/13/1952 3:00,28.869583,17.511251,46967.324,0.033333335,14.101024
536,8/14/1952 3:00,28.494583,16.386251,36044.72,3.1833332,10.591104
537,8/15/1952 3:00,25.602919,16.577917,28275.033,3.533333,11.573995
538,8/16/1952 3:00,22.652916,16.31125,38929.4,4.4166665,15.633992
539,8/17/1952 3:00,20.46125,14.127917,37175.137,4.3500004,15.11301
540,8/18/1952 3:00,20.119585,13.236249,37055.754,0.6833334,12.841979
541,8/19/1952 3:00,19.752916,13.486249,19706.846,7.283333,13.924531
542,8/20/1952 3:00,18.93625,13.702916,24474.732,6.5833325,17.836044
543,8/21/1952 3:00,17.319582,12.394584,19311.732,6.866667,20.191526
544,8/22/1952 3:00,17.744585,10.43625,41356.62,1.8000001,17.27421
545,8/23/1952 3:00,20.294584,10.211249,37050.953,0.06666667,13.094822
546,8/24/1952 3:00,19.91125,11.91125,18320.145,0.6166666,10.829812
547,8/25/1952 3:00,20.31125,12.88625,30017.646,0.1,10.547743
548,8/26/1952 3:00,20.619583,11.736249,40489.84,0,11.09055
549,8/27/1952 3:00,23.06125,11.53625,25797.88,2.1666667,23.61883
550,8/28/1952 3:00,21.952917,14.836249,39283.598,0.6333334,23.187292
551,8/29/1952 3:00,21.927917,11.994583,43882.48,0,13.907951
552,8/30/1952 3:00,25.969584,12.66125,42546.367,0.7833333,12.347959
553,8/31/1952 3:00,22.83625,16.202917,32229.453,5.166667,15.148235
554,3/1/1953 2:00,6.8279166,-2.5054166,33243.746,0,13.407799
555,3/2/1953 2:00,7.8612494,-3.4220836,34938.527,0,11.261333
556,3/3/1953 2:00,7.7279167,-2.6470833,25138.459,0,13.559067
557,3/4/1953 2:00,7.277916,-0.35541677,15909.624,0.3166667,15.81667
558,3/5/1953 2:00,6.7029166,0.30291665,8478.715,0.1,13.656593
559,3/6/1953 2:00,8.802917,-0.74708337,31153.307,0.016666668,12.7766905
560,3/7/1953 2:00,7.744583,-1.3137499,25185.12,1.6333333,27.385885
561,3/8/1953 2:00,5.51125,-2.7387497,36117.59,0.1,17.6604
562,3/9/1953 2:00,6.119583,-2.16375,23347.541,0.05,14.832817
563,3/10/1953 2:00,7.36125,-2.8304167,36201.875,0,17.109056
564,3/11/1953 2:00,5.81125,-1.8220834,16412.611,2.4666665,13.838431
565,3/12/1953 2:00,5.969583,-1.7804168,22318.232,0.48333332,14.940456
566,3/13/1953 2:00,6.9445834,-2.2887502,28974.06,0.46666667,16.517477
567,3/14/1953 2:00,4.2779164,-2.3637502,35857.566,0.18333335,17.733408
568,3/15/1953 2:00,8.194583,-3.6304169,38630.523,0,18.05145
569,3/16/1953 2:00,11.019582,-1.7304167,38658.05,0,14.219947
570,3/17/1953 2:00,11.96125,-0.20541668,38973.215,0,11.055842
571,3/18/1953 2:00,13.08625,-0.7720833,37719.965,0,10.504378
572,3/19/1953 2:00,13.794583,-0.40541664,38088.348,0,9.94116
573,3/20/1953 2:00,14.211249,0.76125,37852.285,0,9.286899
574,3/21/1953 2:00,12.51125,1.1029167,29585.688,0.016666668,9.572019
575,3/22/1953 2:00,12.002917,1.26125,29345.68,0,8.737106
576,3/23/1953 2:00,12.68625,1.0195833,32963.074,0,8.98593
577,3/24/1953 2:00,14.777917,0.51958334,39822.945,0,12.2838745
578,3/25/1953 2:00,15.38625,1.3445835,39952.86,0,12.732596
579,3/26/1953 2:00,16.327917,1.63625,40408.902,0.06666667,15.5378685
580,3/27/1953 2:00,9.869583,1.8112501,32700.37,2.55,19.129068
581,3/28/1953 2:00,10.569583,0.7029166,33549.57,1.2666668,22.04569
582,3/29/1953 2:00,14.669583,7.2862496,27177.045,0.56666666,28.000635
583,3/30/1953 3:00,17.519583,7.3529167,32203.701,4.0499997,28.338293
584,3/31/1953 3:00,11.369583,4.8195834,33822.438,4.399999,28.61175
585,4/1/1953 3:00,11.96125,2.9029167,37931.38,0.36666667,19.349878
586,4/2/1953 3:00,15.377917,4.56125,31016.857,0.6166667,18.901651
587,4/3/1953 3:00,19.56125,8.586249,38810.605,2.2666667,19.95692
588,4/4/1953 3:00,19.327917,6.23625,33342.465,4.2166667,22.07901
589,4/5/1953 3:00,12.03625,4.7279167,31631.182,1.6166668,19.460684
590,4/6/1953 3:00,12.752917,4.4779167,29901.36,2.7666664,19.475372
591,4/7/1953 3:00,10.169582,3.2445834,41013.7,2.3166668,23.524157
592,4/8/1953 3:00,13.069583,-0.005416682,36199.605,0,13.401607
593,4/9/1953 3:00,13.652917,4.0695834,26298.545,3.2833335,13.468807
594,4/10/1953 3:00,9.727917,4.2779164,21407.232,6.4500003,18.44131
595,4/11/1953 3:00,13.01125,2.3029165,35176.336,0.016666668,13.785492
596,4/12/1953 3:00,18.177917,3.7279167,44148.934,0,16.314936
597,4/13/1953 3:00,14.577916,5.1029167,24057.49,3.6166666,20.090443
598,4/14/1953 3:00,10.052917,3.23625,24059.252,3.533333,10.3527155
599,4/15/1953 3:00,8.377916,3.1779165,8512.1875,3.9499996,13.939954
600,4/16/1953 3:00,11.21125,3.3362496,19767.225,1.4500003,12.3910265
601,4/17/1953 3:00,13.469584,3.91125,33431.84,0.8999999,11.076401
602,4/18/1953 3:00,15.76125,2.9279168,45948.27,0.1,12.561847
603,4/19/1953 3:00,14.927915,3.3445833,45264.535,0,14.469729
604,4/20/1953 3:00,14.994583,3.6279166,46386.332,0,15.102107
605,4/21/1953 3:00,15.68625,3.11125,46637.426,0,12.075427
606,4/22/1953 3:00,16.51125,3.1529167,46766.637,0,11.893121
607,4/23/1953 3:00,17.977917,3.8029165,46883.094,0,12.556423
608,4/24/1953 3:00,18.294582,4.752917,45086.965,0.11666667,10.865449
609,4/25/1953 3:00,13.76125,5.302917,34357.164,2.0333335,16.38281
610,4/26/1953 3:00,15.46125,4.33625,44654.86,0.06666667,15.666535
611,4/27/1953 3:00,19.294584,7.3945827,40834.047,5.5166664,22.273005
612,4/28/1953 3:00,14.469583,8.477916,31656.814,4.6,25.005411
613,4/29/1953 3:00,12.877917,6.369583,42022,2.2333333,21.166624
614,4/30/1953 3:00,15.869583,3.7612503,45519.09,0.083333336,15.29134
615,5/1/1953 3:00,19.669584,5.869583,47357.47,0,14.321522
616,5/2/1953 3:00,21.177917,8.661249,46499.19,0.016666668,14.787057
617,5/3/1953 3:00,21.81125,9.477917,47627.37,0.016666668,16.363214
618,5/4/1953 3:00,18.869585,9.494583,46447.176,0.1,17.26064
619,5/5/1953 3:00,16.81125,8.211249,41075.46,0.1,22.163467
620,5/6/1953 3:00,12.56125,7.7029166,15654.448,1.6,20.478056
621,5/7/1953 3:00,11.102917,4.36125,41746.355,2.75,16.644073
622,5/8/1953 3:00,11.569583,2.5529168,44200.31,1.6666666,13.814778
623,5/9/1953 3:00,10.677917,2.1445835,37315.652,0.9833334,20.273417
624,5/10/1953 3:00,9.76125,1.7195834,39192.414,4.1,23.917923
625,5/11/1953 3:00,11.919583,1.7695836,43372.316,2,12.578059
626,5/12/1953 3:00,11.844583,1.4945835,38453.74,2.366667,20.383078
627,5/13/1953 3:00,13.394582,5.21125,24564.734,0.05,13.824158
628,5/14/1953 3:00,15.627915,4.56125,30987.729,3.75,16.407862
629,5/15/1953 3:00,18.711252,7.2362504,34553.98,0.16666667,15.733321
630,5/16/1953 3:00,24.894585,10.961249,47258.03,0.59999996,15.456338
631,5/17/1953 3:00,23.436249,11.91125,48329.363,1.15,12.895248
632,5/18/1953 3:00,25.227915,10.644584,48791.895,0.96666664,15.835471
633,5/19/1953 3:00,27.377916,14.744583,42089.645,2.6666665,15.556038
634,5/20/1953 3:00,23.344584,14.094583,41429.273,1.7166666,14.244401
635,5/21/1953 3:00,25.844582,14.63625,48585.184,2.8666668,13.00624
636,5/22/1953 3:00,23.494583,14.219584,43904.812,2.3166668,14.685803
637,5/23/1953 3:00,23.494583,13.352917,37546.062,3.9500005,11.363215
638,5/24/1953 3:00,24.744583,13.311249,50033.035,0.033333335,13.173611
639,5/25/1953 3:00,25.352915,13.919582,51393.777,0.016666668,12.74506
640,5/26/1953 3:00,27.127916,12.686249,42122.703,5.0333333,21.549881
641,5/27/1953 3:00,17.402918,11.177917,21139.94,7.1000004,22.399406
642,5/28/1953 3:00,14.994583,9.544583,32361.822,5.866667,22.568336
643,5/29/1953 3:00,14.486249,8.127916,32447.156,2.0833333,16.696285
644,5/30/1953 3:00,13.169583,8.327916,19786.688,8.433334,19.619793
645,5/31/1953 3:00,13.819584,7.1779175,45933.605,3.5,15.947703
646,6/1/1953 3:00,14.58625,7.177917,42144.72,6.8999996,18.956413
647,6/2/1953 3:00,12.744584,5.8362503,38292.477,3.0666666,16.874651
648,6/3/1953 3:00,12.927917,6.0695834,31739.344,4.7500005,17.242058
649,6/4/1953 3:00,15.4279175,6.5279174,40063.18,2.3666666,14.658023
650,6/5/1953 3:00,18.06125,5.9612503,52280.832,0.18333334,13.118983
651,6/6/1953 3:00,20.252916,8.077916,52283.11,0.016666668,14.33459
652,6/7/1953 3:00,23.294584,9.944583,49967.426,0.06666667,15.215855
653,6/8/1953 3:00,24.802917,13.644584,47392.844,1.0166668,18.093374
654,6/9/1953 3:00,21.511248,15.56125,20381.084,9.583333,19.881575
655,6/10/1953 3:00,19.71125,14.51125,4096.127,5.266667,16.771439
656,6/11/1953 3:00,17.419584,13.744583,4256.11,4.4666667,12.431306
657,6/12/1953 3:00,19.819584,12.53625,29631.47,1.2500001,9.589347
658,6/13/1953 3:00,19.411251,13.527916,38739.957,2,10.400997
659,6/14/1953 3:00,20.452917,12.102917,36156.527,3.5833337,8.801616
660,6/15/1953 3:00,21.036251,12.744583,42360.98,3.7333336,13.104442
661,6/16/1953 3:00,20.044584,12.969583,38127.39,4.183333,12.040017
662,6/17/1953 3:00,20.71125,12.244583,41503.082,3.2333333,7.862335
663,6/18/1953 3:00,18.819582,12.419582,23573.906,7.3333325,13.868186
664,6/19/1953 3:00,18.969584,11.119583,44636.688,2.0333335,16.439013
665,6/20/1953 3:00,23.28625,11.21125,50986.41,0.23333335,12.2286415
666,6/21/1953 3:00,25.377916,13.077916,49868.094,0.8333333,11.375275
667,6/22/1953 3:00,23.28625,15.919583,40912.406,2.6999998,14.3956175
668,6/23/1953 3:00,23.119583,16.002916,32034.205,2.6499999,13.425236
669,6/24/1953 3:00,23.16125,15.611251,33137.895,7.4833336,13.737442
670,6/25/1953 3:00,20.727915,15.66125,12058.567,8.533334,14.827243
